service_id,date,exception_type
2.280.2044,20181105,1
2.280.2044,20181106,1
2.280.2044,20181107,1
2.280.2044,20181108,1
2.280.2044,20181109,1
2.280.2044,20181112,1
2.280.2044,20181113,1
2.280.2044,20181114,1
2.280.2044,20181115,1
2.280.2044,20181116,1
2.280.2044,20181119,1
2.280.2044,20181120,1
2.280.2044,20181121,1
2.280.2044,20181122,1
2.280.2044,20181123,1
2.280.2044,20181126,1
2.280.2044,20181127,1
2.280.2044,20181128,1
2.280.2044,20181129,1
2.280.2044,20181130,1
2.280.2044,20181203,1
2.280.2044,20181204,1
2.280.2044,20181205,1
2.280.2044,20181207,1
2.280.2044,20181210,1
2.280.2044,20181211,1
2.280.2044,20181212,1
2.280.2044,20181213,1
2.280.2044,20181214,1
2.280.2044,20181217,1
2.280.2044,20181218,1
2.280.2044,20181219,1
2.280.2044,20181220,1
2.280.2044,20181221,1
2.280.2044,20181224,1
2.280.2044,20181227,1
2.280.2044,20181228,1
2.280.2044,20181231,1
2.280.2045,20181006,1
2.280.2045,20181013,1
2.280.2045,20181020,1
2.280.2045,20181027,1
2.280.2045,20181103,1
2.280.2045,20181110,1
2.280.2045,20181117,1
2.280.2045,20181124,1
2.280.2045,20181201,1
2.280.2045,20181215,1
2.280.2045,20181222,1
2.280.2045,20181229,1
2.280.2119,20181007,1
2.280.2119,20181012,1
2.280.2119,20181014,1
2.280.2119,20181021,1
2.280.2119,20181028,1
2.280.2119,20181101,1
2.280.2119,20181104,1
2.280.2119,20181111,1
2.280.2119,20181118,1
2.280.2119,20181125,1
2.280.2119,20181202,1
2.280.2119,20181206,1
2.280.2119,20181208,1
2.280.2119,20181209,1
2.280.2119,20181216,1
2.280.2119,20181223,1
2.280.2119,20181225,1
2.280.2119,20181226,1
2.280.2119,20181230,1
2.613.2120,20181002,1
2.613.2120,20181003,1
2.613.2120,20181004,1
2.613.2120,20181005,1
2.613.2120,20181008,1
2.613.2120,20181009,1
2.613.2120,20181010,1
2.613.2120,20181011,1
2.613.2120,20181015,1
2.613.2120,20181016,1
2.613.2120,20181017,1
2.613.2120,20181018,1
2.613.2120,20181019,1
2.613.2120,20181022,1
2.613.2120,20181023,1
2.613.2120,20181024,1
2.613.2120,20181025,1
2.613.2120,20181026,1
2.613.2120,20181029,1
2.613.2120,20181030,1
2.613.2120,20181031,1
2.613.2120,20181102,1
2.613.2120,20181105,1
2.613.2120,20181106,1
2.613.2120,20181107,1
2.613.2120,20181108,1
2.613.2120,20181109,1
2.613.2120,20181112,1
2.613.2120,20181113,1
2.613.2120,20181114,1
2.613.2120,20181115,1
2.613.2120,20181116,1
2.613.2120,20181119,1
2.613.2120,20181120,1
2.613.2120,20181121,1
2.613.2120,20181122,1
2.613.2120,20181123,1
2.613.2120,20181126,1
2.613.2120,20181127,1
2.613.2120,20181128,1
2.613.2120,20181129,1
2.613.2120,20181130,1
2.613.2120,20181203,1
2.613.2120,20181204,1
2.613.2120,20181205,1
2.613.2120,20181207,1
2.613.2120,20181210,1
2.613.2120,20181211,1
2.613.2120,20181212,1
2.613.2120,20181213,1
2.613.2120,20181214,1
2.613.2120,20181217,1
2.613.2120,20181218,1
2.613.2120,20181219,1
2.613.2120,20181220,1
2.613.2120,20181221,1
2.613.2120,20181224,1
2.613.2120,20181227,1
2.613.2120,20181228,1
2.613.2120,20181231,1
2.613.2121,20181006,1
2.613.2121,20181013,1
2.613.2121,20181020,1
2.613.2121,20181027,1
2.613.2121,20181103,1
2.613.2121,20181110,1
2.613.2121,20181117,1
2.613.2121,20181124,1
2.613.2121,20181201,1
2.613.2121,20181215,1
2.613.2121,20181222,1
2.613.2121,20181229,1
2.613.2122,20181007,1
2.613.2122,20181012,1
2.613.2122,20181014,1
2.613.2122,20181021,1
2.613.2122,20181028,1
2.613.2122,20181101,1
2.613.2122,20181104,1
2.613.2122,20181111,1
2.613.2122,20181118,1
2.613.2122,20181125,1
2.613.2122,20181202,1
2.613.2122,20181206,1
2.613.2122,20181208,1
2.613.2122,20181209,1
2.613.2122,20181216,1
2.613.2122,20181223,1
2.613.2122,20181225,1
2.613.2122,20181226,1
2.613.2122,20181230,1
2.38.1914,20181002,1
2.38.1914,20181003,1
2.38.1914,20181004,1
2.38.1914,20181005,1
2.38.1914,20181008,1
2.38.1914,20181009,1
2.38.1914,20181010,1
2.38.1914,20181011,1
2.38.1914,20181015,1
2.38.1914,20181016,1
2.38.1914,20181017,1
2.38.1914,20181018,1
2.38.1914,20181019,1
2.38.1914,20181022,1
2.38.1914,20181023,1
2.38.1914,20181024,1
2.38.1914,20181025,1
2.38.1914,20181026,1
2.38.1914,20181029,1
2.38.1914,20181030,1
2.38.1914,20181031,1
2.38.1914,20181102,1
2.38.1914,20181105,1
2.38.1914,20181106,1
2.38.1914,20181107,1
2.38.1914,20181108,1
2.38.1914,20181109,1
2.38.1914,20181112,1
2.38.1914,20181113,1
2.38.1914,20181114,1
2.38.1914,20181115,1
2.38.1914,20181116,1
2.38.1914,20181119,1
2.38.1914,20181120,1
2.38.1914,20181121,1
2.38.1914,20181122,1
2.38.1914,20181123,1
2.38.1914,20181126,1
2.38.1914,20181127,1
2.38.1914,20181128,1
2.38.1914,20181129,1
2.38.1914,20181130,1
2.38.1914,20181203,1
2.38.1914,20181204,1
2.38.1914,20181205,1
2.38.1914,20181207,1
2.38.1914,20181210,1
2.38.1914,20181211,1
2.38.1914,20181212,1
2.38.1914,20181213,1
2.38.1914,20181214,1
2.38.1914,20181217,1
2.38.1914,20181218,1
2.38.1914,20181219,1
2.38.1914,20181220,1
2.38.1914,20181221,1
2.38.1914,20181224,1
2.38.1914,20181227,1
2.38.1914,20181228,1
2.38.1914,20181231,1
2.38.2043,20181006,1
2.38.2043,20181013,1
2.38.2043,20181020,1
2.38.2043,20181027,1
2.38.2043,20181103,1
2.38.2043,20181110,1
2.38.2043,20181117,1
2.38.2043,20181124,1
2.38.2043,20181201,1
2.38.2043,20181215,1
2.38.2043,20181222,1
2.38.2043,20181229,1
2.38.2123,20181007,1
2.38.2123,20181012,1
2.38.2123,20181014,1
2.38.2123,20181021,1
2.38.2123,20181028,1
2.38.2123,20181101,1
2.38.2123,20181104,1
2.38.2123,20181111,1
2.38.2123,20181118,1
2.38.2123,20181125,1
2.38.2123,20181202,1
2.38.2123,20181206,1
2.38.2123,20181208,1
2.38.2123,20181209,1
2.38.2123,20181216,1
2.38.2123,20181223,1
2.38.2123,20181225,1
2.38.2123,20181226,1
2.38.2123,20181230,1
2.699.2038,20181006,1
2.699.2038,20181013,1
2.699.2038,20181020,1
2.699.2038,20181027,1
2.699.2038,20181103,1
2.699.2038,20181110,1
2.699.2038,20181117,1
2.699.2038,20181124,1
2.699.2038,20181201,1
2.699.2038,20181215,1
2.699.2038,20181222,1
2.699.2038,20181229,1
2.699.2040,20181002,1
2.699.2040,20181003,1
2.699.2040,20181004,1
2.699.2040,20181005,1
2.699.2040,20181008,1
2.699.2040,20181009,1
2.699.2040,20181010,1
2.699.2040,20181011,1
2.699.2040,20181015,1
2.699.2040,20181016,1
2.699.2040,20181017,1
2.699.2040,20181018,1
2.699.2040,20181019,1
2.699.2040,20181022,1
2.699.2040,20181023,1
2.699.2040,20181024,1
2.699.2040,20181025,1
2.699.2040,20181026,1
2.699.2040,20181029,1
2.699.2040,20181030,1
2.699.2040,20181031,1
2.699.2040,20181102,1
2.699.2040,20181105,1
2.699.2040,20181106,1
2.699.2040,20181107,1
2.699.2040,20181108,1
2.699.2040,20181109,1
2.699.2040,20181112,1
2.699.2040,20181113,1
2.699.2040,20181114,1
2.699.2040,20181115,1
2.699.2040,20181116,1
2.699.2040,20181119,1
2.699.2040,20181120,1
2.699.2040,20181121,1
2.699.2040,20181122,1
2.699.2040,20181123,1
2.699.2040,20181126,1
2.699.2040,20181127,1
2.699.2040,20181128,1
2.699.2040,20181129,1
2.699.2040,20181130,1
2.699.2040,20181203,1
2.699.2040,20181204,1
2.699.2040,20181205,1
2.699.2040,20181207,1
2.699.2040,20181210,1
2.699.2040,20181211,1
2.699.2040,20181212,1
2.699.2040,20181213,1
2.699.2040,20181214,1
2.699.2040,20181217,1
2.699.2040,20181218,1
2.699.2040,20181219,1
2.699.2040,20181220,1
2.699.2040,20181221,1
2.699.2040,20181224,1
2.699.2040,20181227,1
2.699.2040,20181228,1
2.699.2040,20181231,1
2.699.2180,20181007,1
2.699.2180,20181012,1
2.699.2180,20181014,1
2.699.2180,20181021,1
2.699.2180,20181028,1
2.699.2180,20181101,1
2.699.2180,20181104,1
2.699.2180,20181111,1
2.699.2180,20181118,1
2.699.2180,20181125,1
2.699.2180,20181202,1
2.699.2180,20181206,1
2.699.2180,20181208,1
2.699.2180,20181209,1
2.699.2180,20181216,1
2.699.2180,20181223,1
2.699.2180,20181225,1
2.699.2180,20181226,1
2.699.2180,20181230,1
2.448.4460,20181002,1
2.448.4460,20181003,1
2.448.4460,20181004,1
2.448.4460,20181005,1
2.448.4460,20181008,1
2.448.4460,20181009,1
2.448.4460,20181010,1
2.448.4460,20181011,1
2.448.4460,20181015,1
2.448.4460,20181016,1
2.448.4460,20181017,1
2.448.4460,20181018,1
2.448.4460,20181019,1
2.448.4460,20181022,1
2.448.4460,20181023,1
2.448.4460,20181024,1
2.448.4460,20181025,1
2.448.4460,20181026,1
2.448.4460,20181029,1
2.448.4460,20181030,1
2.448.4460,20181031,1
2.448.4460,20181102,1
2.448.4460,20181105,1
2.448.4460,20181106,1
2.448.4460,20181107,1
2.448.4460,20181108,1
2.448.4460,20181109,1
2.448.4460,20181112,1
2.448.4460,20181113,1
2.448.4460,20181114,1
2.448.4460,20181115,1
2.448.4460,20181116,1
2.448.4460,20181119,1
2.448.4460,20181120,1
2.448.4460,20181121,1
2.448.4460,20181122,1
2.448.4460,20181123,1
2.448.4460,20181126,1
2.448.4460,20181127,1
2.448.4460,20181128,1
2.448.4460,20181129,1
2.448.4460,20181130,1
2.448.4460,20181203,1
2.448.4460,20181204,1
2.448.4460,20181205,1
2.448.4460,20181207,1
2.448.4460,20181210,1
2.448.4460,20181211,1
2.448.4460,20181212,1
2.448.4460,20181213,1
2.448.4460,20181214,1
2.448.4460,20181217,1
2.448.4460,20181218,1
2.448.4460,20181219,1
2.448.4460,20181220,1
2.448.4460,20181221,1
2.448.4460,20181224,1
2.448.4460,20181227,1
2.448.4460,20181228,1
2.448.4460,20181231,1
2.448.4461,20181006,1
2.448.4461,20181013,1
2.448.4461,20181020,1
2.448.4461,20181027,1
2.448.4461,20181103,1
2.448.4461,20181110,1
2.448.4461,20181117,1
2.448.4461,20181124,1
2.448.4461,20181201,1
2.448.4461,20181215,1
2.448.4461,20181222,1
2.448.4461,20181229,1
2.448.4462,20181007,1
2.448.4462,20181012,1
2.448.4462,20181014,1
2.448.4462,20181021,1
2.448.4462,20181028,1
2.448.4462,20181101,1
2.448.4462,20181104,1
2.448.4462,20181111,1
2.448.4462,20181118,1
2.448.4462,20181125,1
2.448.4462,20181202,1
2.448.4462,20181206,1
2.448.4462,20181208,1
2.448.4462,20181209,1
2.448.4462,20181216,1
2.448.4462,20181223,1
2.448.4462,20181225,1
2.448.4462,20181226,1
2.448.4462,20181230,1
2.76.4448,20181007,1
2.76.4448,20181012,1
2.76.4448,20181014,1
2.76.4448,20181021,1
2.76.4448,20181028,1
2.76.4448,20181101,1
2.76.4448,20181104,1
2.76.4448,20181111,1
2.76.4448,20181118,1
2.76.4448,20181125,1
2.76.4448,20181202,1
2.76.4448,20181206,1
2.76.4448,20181208,1
2.76.4448,20181209,1
2.76.4448,20181216,1
2.76.4448,20181223,1
2.76.4448,20181225,1
2.76.4448,20181226,1
2.76.4448,20181230,1
2.76.4449,20181002,1
2.76.4449,20181003,1
2.76.4449,20181004,1
2.76.4449,20181005,1
2.76.4449,20181008,1
2.76.4449,20181009,1
2.76.4449,20181010,1
2.76.4449,20181011,1
2.76.4449,20181015,1
2.76.4449,20181016,1
2.76.4449,20181017,1
2.76.4449,20181018,1
2.76.4449,20181019,1
2.76.4449,20181022,1
2.76.4449,20181023,1
2.76.4449,20181024,1
2.76.4449,20181025,1
2.76.4449,20181026,1
2.76.4449,20181029,1
2.76.4449,20181030,1
2.76.4449,20181031,1
2.76.4449,20181102,1
2.76.4449,20181105,1
2.76.4449,20181106,1
2.76.4449,20181107,1
2.76.4449,20181108,1
2.76.4449,20181109,1
2.76.4449,20181112,1
2.76.4449,20181113,1
2.76.4449,20181114,1
2.76.4449,20181115,1
2.76.4449,20181116,1
2.76.4449,20181119,1
2.76.4449,20181120,1
2.76.4449,20181121,1
2.76.4449,20181122,1
2.76.4449,20181123,1
2.76.4449,20181126,1
2.76.4449,20181127,1
2.76.4449,20181128,1
2.76.4449,20181129,1
2.76.4449,20181130,1
2.76.4449,20181203,1
2.76.4449,20181204,1
2.76.4449,20181205,1
2.76.4449,20181207,1
2.76.4449,20181210,1
2.76.4449,20181211,1
2.76.4449,20181212,1
2.76.4449,20181213,1
2.76.4449,20181214,1
2.76.4449,20181217,1
2.76.4449,20181218,1
2.76.4449,20181219,1
2.76.4449,20181220,1
2.76.4449,20181221,1
2.76.4449,20181224,1
2.76.4449,20181227,1
2.76.4449,20181228,1
2.76.4449,20181231,1
2.76.4450,20181006,1
2.76.4450,20181013,1
2.76.4450,20181020,1
2.76.4450,20181027,1
2.76.4450,20181103,1
2.76.4450,20181110,1
2.76.4450,20181117,1
2.76.4450,20181124,1
2.76.4450,20181201,1
2.76.4450,20181215,1
2.76.4450,20181222,1
2.76.4450,20181229,1
2.2.2049,20181002,1
2.2.2049,20181003,1
2.2.2049,20181004,1
2.2.2049,20181005,1
2.2.2049,20181008,1
2.2.2049,20181009,1
2.2.2049,20181010,1
2.2.2049,20181011,1
2.2.2049,20181015,1
2.2.2049,20181016,1
2.2.2049,20181017,1
2.2.2049,20181018,1
2.2.2049,20181019,1
2.2.2049,20181022,1
2.2.2049,20181023,1
2.2.2049,20181024,1
2.2.2049,20181025,1
2.2.2049,20181026,1
2.2.2049,20181029,1
2.2.2049,20181030,1
2.2.2049,20181031,1
2.2.2049,20181102,1
2.2.2049,20181105,1
2.2.2049,20181106,1
2.2.2049,20181107,1
2.2.2049,20181108,1
2.2.2049,20181109,1
2.2.2049,20181112,1
2.2.2049,20181113,1
2.2.2049,20181114,1
2.2.2049,20181115,1
2.2.2049,20181116,1
2.2.2049,20181119,1
2.2.2049,20181120,1
2.2.2049,20181121,1
2.2.2049,20181122,1
2.2.2049,20181123,1
2.2.2049,20181126,1
2.2.2049,20181127,1
2.2.2049,20181128,1
2.2.2049,20181129,1
2.2.2049,20181130,1
2.2.2049,20181203,1
2.2.2049,20181204,1
2.2.2049,20181205,1
2.2.2049,20181207,1
2.2.2049,20181210,1
2.2.2049,20181211,1
2.2.2049,20181212,1
2.2.2049,20181213,1
2.2.2049,20181214,1
2.2.2049,20181217,1
2.2.2049,20181218,1
2.2.2049,20181219,1
2.2.2049,20181220,1
2.2.2049,20181221,1
2.2.2049,20181224,1
2.2.2049,20181227,1
2.2.2049,20181228,1
2.2.2049,20181231,1
2.2.2051,20181006,1
2.2.2051,20181013,1
2.2.2051,20181020,1
2.2.2051,20181027,1
2.2.2051,20181103,1
2.2.2051,20181110,1
2.2.2051,20181117,1
2.2.2051,20181124,1
2.2.2051,20181201,1
2.2.2051,20181215,1
2.2.2051,20181222,1
2.2.2051,20181229,1
2.2.2128,20181007,1
2.2.2128,20181012,1
2.2.2128,20181014,1
2.2.2128,20181021,1
2.2.2128,20181028,1
2.2.2128,20181101,1
2.2.2128,20181104,1
2.2.2128,20181111,1
2.2.2128,20181118,1
2.2.2128,20181125,1
2.2.2128,20181202,1
2.2.2128,20181206,1
2.2.2128,20181208,1
2.2.2128,20181209,1
2.2.2128,20181216,1
2.2.2128,20181223,1
2.2.2128,20181225,1
2.2.2128,20181226,1
2.2.2128,20181230,1
2.392.2606,20181002,1
2.392.2606,20181003,1
2.392.2606,20181004,1
2.392.2606,20181005,1
2.392.2606,20181008,1
2.392.2606,20181009,1
2.392.2606,20181010,1
2.392.2606,20181011,1
2.392.2606,20181015,1
2.392.2606,20181016,1
2.392.2606,20181017,1
2.392.2606,20181018,1
2.392.2606,20181019,1
2.392.2606,20181022,1
2.392.2606,20181023,1
2.392.2606,20181024,1
2.392.2606,20181025,1
2.392.2606,20181026,1
2.392.2606,20181029,1
2.392.2606,20181030,1
2.392.2606,20181031,1
2.392.2606,20181102,1
2.392.2606,20181105,1
2.392.2606,20181106,1
2.392.2606,20181107,1
2.392.2606,20181108,1
2.392.2606,20181109,1
2.392.2606,20181112,1
2.392.2606,20181113,1
2.392.2606,20181114,1
2.392.2606,20181115,1
2.392.2606,20181116,1
2.392.2606,20181119,1
2.392.2606,20181120,1
2.392.2606,20181121,1
2.392.2606,20181122,1
2.392.2606,20181123,1
2.392.2606,20181126,1
2.392.2606,20181127,1
2.392.2606,20181128,1
2.392.2606,20181129,1
2.392.2606,20181130,1
2.392.2606,20181203,1
2.392.2606,20181204,1
2.392.2606,20181205,1
2.392.2606,20181207,1
2.392.2606,20181210,1
2.392.2606,20181211,1
2.392.2606,20181212,1
2.392.2606,20181213,1
2.392.2606,20181214,1
2.392.2606,20181217,1
2.392.2606,20181218,1
2.392.2606,20181219,1
2.392.2606,20181220,1
2.392.2606,20181221,1
2.392.2606,20181224,1
2.392.2606,20181227,1
2.392.2606,20181228,1
2.392.2606,20181231,1
2.392.2646,20181006,1
2.392.2646,20181013,1
2.392.2646,20181020,1
2.392.2646,20181027,1
2.392.2646,20181103,1
2.392.2646,20181110,1
2.392.2646,20181117,1
2.392.2646,20181124,1
2.392.2646,20181201,1
2.392.2646,20181215,1
2.392.2646,20181222,1
2.392.2646,20181229,1
2.392.2647,20181007,1
2.392.2647,20181012,1
2.392.2647,20181014,1
2.392.2647,20181021,1
2.392.2647,20181028,1
2.392.2647,20181101,1
2.392.2647,20181104,1
2.392.2647,20181111,1
2.392.2647,20181118,1
2.392.2647,20181125,1
2.392.2647,20181202,1
2.392.2647,20181206,1
2.392.2647,20181208,1
2.392.2647,20181209,1
2.392.2647,20181216,1
2.392.2647,20181223,1
2.392.2647,20181225,1
2.392.2647,20181226,1
2.392.2647,20181230,1
2.137.4972,20181002,1
2.137.4972,20181003,1
2.137.4972,20181004,1
2.137.4972,20181005,1
2.137.4972,20181008,1
2.137.4972,20181009,1
2.137.4972,20181010,1
2.137.4972,20181011,1
2.137.4972,20181015,1
2.137.4972,20181016,1
2.137.4972,20181017,1
2.137.4972,20181018,1
2.137.4972,20181019,1
2.137.4972,20181022,1
2.137.4972,20181023,1
2.137.4972,20181024,1
2.137.4972,20181025,1
2.137.4972,20181026,1
2.137.4972,20181029,1
2.137.4972,20181030,1
2.137.4972,20181031,1
2.137.4972,20181102,1
2.137.4972,20181105,1
2.137.4972,20181106,1
2.137.4972,20181107,1
2.137.4972,20181108,1
2.137.4972,20181109,1
2.137.4972,20181112,1
2.137.4972,20181113,1
2.137.4972,20181114,1
2.137.4972,20181115,1
2.137.4972,20181116,1
2.137.4972,20181119,1
2.137.4972,20181120,1
2.137.4972,20181121,1
2.137.4972,20181122,1
2.137.4972,20181123,1
2.137.4972,20181126,1
2.137.4972,20181127,1
2.137.4972,20181128,1
2.137.4972,20181129,1
2.137.4972,20181130,1
2.137.4972,20181203,1
2.137.4972,20181204,1
2.137.4972,20181205,1
2.137.4972,20181207,1
2.137.4972,20181210,1
2.137.4972,20181211,1
2.137.4972,20181212,1
2.137.4972,20181213,1
2.137.4972,20181214,1
2.137.4972,20181217,1
2.137.4972,20181218,1
2.137.4972,20181219,1
2.137.4972,20181220,1
2.137.4972,20181221,1
2.137.4972,20181224,1
2.137.4972,20181227,1
2.137.4972,20181228,1
2.137.4972,20181231,1
2.137.4973,20181006,1
2.137.4973,20181013,1
2.137.4973,20181020,1
2.137.4973,20181027,1
2.137.4973,20181103,1
2.137.4973,20181110,1
2.137.4973,20181117,1
2.137.4973,20181124,1
2.137.4973,20181201,1
2.137.4973,20181215,1
2.137.4973,20181222,1
2.137.4973,20181229,1
2.137.4974,20181007,1
2.137.4974,20181012,1
2.137.4974,20181014,1
2.137.4974,20181021,1
2.137.4974,20181028,1
2.137.4974,20181101,1
2.137.4974,20181104,1
2.137.4974,20181111,1
2.137.4974,20181118,1
2.137.4974,20181125,1
2.137.4974,20181202,1
2.137.4974,20181206,1
2.137.4974,20181208,1
2.137.4974,20181209,1
2.137.4974,20181216,1
2.137.4974,20181223,1
2.137.4974,20181225,1
2.137.4974,20181226,1
2.137.4974,20181230,1
2.97.2142,20181002,1
2.97.2142,20181003,1
2.97.2142,20181004,1
2.97.2142,20181005,1
2.97.2142,20181008,1
2.97.2142,20181009,1
2.97.2142,20181010,1
2.97.2142,20181011,1
2.97.2142,20181015,1
2.97.2142,20181016,1
2.97.2142,20181017,1
2.97.2142,20181018,1
2.97.2142,20181019,1
2.97.2142,20181022,1
2.97.2142,20181023,1
2.97.2142,20181024,1
2.97.2142,20181025,1
2.97.2142,20181026,1
2.97.2142,20181029,1
2.97.2142,20181030,1
2.97.2142,20181031,1
2.97.2142,20181102,1
2.97.2142,20181105,1
2.97.2142,20181106,1
2.97.2142,20181107,1
2.97.2142,20181108,1
2.97.2142,20181109,1
2.97.2142,20181112,1
2.97.2142,20181113,1
2.97.2142,20181114,1
2.97.2142,20181115,1
2.97.2142,20181116,1
2.97.2142,20181119,1
2.97.2142,20181120,1
2.97.2142,20181121,1
2.97.2142,20181122,1
2.97.2142,20181123,1
2.97.2142,20181126,1
2.97.2142,20181127,1
2.97.2142,20181128,1
2.97.2142,20181129,1
2.97.2142,20181130,1
2.97.2142,20181203,1
2.97.2142,20181204,1
2.97.2142,20181205,1
2.97.2142,20181207,1
2.97.2142,20181210,1
2.97.2142,20181211,1
2.97.2142,20181212,1
2.97.2142,20181213,1
2.97.2142,20181214,1
2.97.2142,20181217,1
2.97.2142,20181218,1
2.97.2142,20181219,1
2.97.2142,20181220,1
2.97.2142,20181221,1
2.97.2142,20181224,1
2.97.2142,20181227,1
2.97.2142,20181228,1
2.97.2142,20181231,1
2.97.2143,20181006,1
2.97.2143,20181013,1
2.97.2143,20181020,1
2.97.2143,20181027,1
2.97.2143,20181103,1
2.97.2143,20181110,1
2.97.2143,20181117,1
2.97.2143,20181124,1
2.97.2143,20181201,1
2.97.2143,20181215,1
2.97.2143,20181222,1
2.97.2143,20181229,1
2.97.2144,20181007,1
2.97.2144,20181012,1
2.97.2144,20181014,1
2.97.2144,20181021,1
2.97.2144,20181028,1
2.97.2144,20181101,1
2.97.2144,20181104,1
2.97.2144,20181111,1
2.97.2144,20181118,1
2.97.2144,20181125,1
2.97.2144,20181202,1
2.97.2144,20181206,1
2.97.2144,20181208,1
2.97.2144,20181209,1
2.97.2144,20181216,1
2.97.2144,20181223,1
2.97.2144,20181225,1
2.97.2144,20181226,1
2.97.2144,20181230,1
2.350.2052,20181002,1
2.350.2052,20181003,1
2.350.2052,20181004,1
2.350.2052,20181005,1
2.350.2052,20181008,1
2.350.2052,20181009,1
2.350.2052,20181010,1
2.350.2052,20181011,1
2.350.2052,20181015,1
2.350.2052,20181016,1
2.350.2052,20181017,1
2.350.2052,20181018,1
2.350.2052,20181019,1
2.350.2052,20181022,1
2.350.2052,20181023,1
2.350.2052,20181024,1
2.350.2052,20181025,1
2.350.2052,20181026,1
2.350.2052,20181029,1
2.350.2052,20181030,1
2.350.2052,20181031,1
2.350.2052,20181102,1
2.350.2052,20181105,1
2.350.2052,20181106,1
2.350.2052,20181107,1
2.350.2052,20181108,1
2.350.2052,20181109,1
2.350.2052,20181112,1
2.350.2052,20181113,1
2.350.2052,20181114,1
2.350.2052,20181115,1
2.350.2052,20181116,1
2.350.2052,20181119,1
2.350.2052,20181120,1
2.350.2052,20181121,1
2.350.2052,20181122,1
2.350.2052,20181123,1
2.350.2052,20181126,1
2.350.2052,20181127,1
2.350.2052,20181128,1
2.350.2052,20181129,1
2.350.2052,20181130,1
2.350.2052,20181203,1
2.350.2052,20181204,1
2.350.2052,20181205,1
2.350.2052,20181207,1
2.350.2052,20181210,1
2.350.2052,20181211,1
2.350.2052,20181212,1
2.350.2052,20181213,1
2.350.2052,20181214,1
2.350.2052,20181217,1
2.350.2052,20181218,1
2.350.2052,20181219,1
2.350.2052,20181220,1
2.350.2052,20181221,1
2.350.2052,20181224,1
2.350.2052,20181227,1
2.350.2052,20181228,1
2.350.2052,20181231,1
2.350.2053,20181006,1
2.350.2053,20181013,1
2.350.2053,20181020,1
2.350.2053,20181027,1
2.350.2053,20181103,1
2.350.2053,20181110,1
2.350.2053,20181117,1
2.350.2053,20181124,1
2.350.2053,20181201,1
2.350.2053,20181215,1
2.350.2053,20181222,1
2.350.2053,20181229,1
2.350.2145,20181007,1
2.350.2145,20181012,1
2.350.2145,20181014,1
2.350.2145,20181021,1
2.350.2145,20181028,1
2.350.2145,20181101,1
2.350.2145,20181104,1
2.350.2145,20181111,1
2.350.2145,20181118,1
2.350.2145,20181125,1
2.350.2145,20181202,1
2.350.2145,20181206,1
2.350.2145,20181208,1
2.350.2145,20181209,1
2.350.2145,20181216,1
2.350.2145,20181223,1
2.350.2145,20181225,1
2.350.2145,20181226,1
2.350.2145,20181230,1
2.15.2055,20181006,1
2.15.2055,20181013,1
2.15.2055,20181020,1
2.15.2055,20181027,1
2.15.2055,20181103,1
2.15.2055,20181110,1
2.15.2055,20181117,1
2.15.2055,20181124,1
2.15.2055,20181201,1
2.15.2055,20181215,1
2.15.2055,20181222,1
2.15.2055,20181229,1
2.15.2146,20181007,1
2.15.2146,20181012,1
2.15.2146,20181014,1
2.15.2146,20181021,1
2.15.2146,20181028,1
2.15.2146,20181101,1
2.15.2146,20181104,1
2.15.2146,20181111,1
2.15.2146,20181118,1
2.15.2146,20181125,1
2.15.2146,20181202,1
2.15.2146,20181206,1
2.15.2146,20181208,1
2.15.2146,20181209,1
2.15.2146,20181216,1
2.15.2146,20181223,1
2.15.2146,20181225,1
2.15.2146,20181226,1
2.15.2146,20181230,1
2.15.2892,20181002,1
2.15.2892,20181003,1
2.15.2892,20181004,1
2.15.2892,20181005,1
2.15.2892,20181008,1
2.15.2892,20181009,1
2.15.2892,20181010,1
2.15.2892,20181011,1
2.15.2892,20181015,1
2.15.2892,20181016,1
2.15.2892,20181017,1
2.15.2892,20181018,1
2.15.2892,20181019,1
2.15.2892,20181022,1
2.15.2892,20181023,1
2.15.2892,20181024,1
2.15.2892,20181025,1
2.15.2892,20181026,1
2.15.2892,20181029,1
2.15.2892,20181030,1
2.15.2892,20181031,1
2.15.2892,20181102,1
2.15.2892,20181105,1
2.15.2892,20181106,1
2.15.2892,20181107,1
2.15.2892,20181108,1
2.15.2892,20181109,1
2.15.2892,20181112,1
2.15.2892,20181113,1
2.15.2892,20181114,1
2.15.2892,20181115,1
2.15.2892,20181116,1
2.15.2892,20181119,1
2.15.2892,20181120,1
2.15.2892,20181121,1
2.15.2892,20181122,1
2.15.2892,20181123,1
2.15.2892,20181126,1
2.15.2892,20181127,1
2.15.2892,20181128,1
2.15.2892,20181129,1
2.15.2892,20181130,1
2.15.2892,20181203,1
2.15.2892,20181204,1
2.15.2892,20181205,1
2.15.2892,20181207,1
2.15.2892,20181210,1
2.15.2892,20181211,1
2.15.2892,20181212,1
2.15.2892,20181213,1
2.15.2892,20181214,1
2.15.2892,20181217,1
2.15.2892,20181218,1
2.15.2892,20181219,1
2.15.2892,20181220,1
2.15.2892,20181221,1
2.15.2892,20181224,1
2.15.2892,20181227,1
2.15.2892,20181228,1
2.15.2892,20181231,1
2.574.2147,20181002,1
2.574.2147,20181003,1
2.574.2147,20181004,1
2.574.2147,20181005,1
2.574.2147,20181008,1
2.574.2147,20181009,1
